"interaction_id","survey_id","Classical_Anxiety","Country_Anxiety","EDM_Anxiety","Folk_Anxiety","Gospel_Anxiety","HipHop_Anxiety","Jass_Anxiety","Kpop_Anxiety","Latin_Anxiety","Lofi_Anxiety","Metal_Anxiety","Pop_Anxiety","RB_Anxiety","Rap_Anxiety","Rock_Anxiety","VideoGameMusic_Anxiety","Classical_Depression","Country_Depression","EDM_Depression","Folk_Depression","Gospel_Depression","HipHop_Depression","Jass_Depression","Kpop_Depression","Latin_Depression","Lofi_Depression","Metal_Depression","Pop_Depression","RB_Depression","Rap_Depression","Rock_Depression","VideoGameMusic_Depression","Classical_Insomnia","Country_Insomnia","EDM_Insomnia","Folk_Insomnia","Gospel_Insomnia","HipHop_Insomnia","Jass_Insomnia","Kpop_Insomnia","Latin_Insomnia","Lofi_Insomnia","Metal_Insomnia","Pop_Insomnia","RB_Insomnia","Rap_Insomnia","Rock_Insomnia","VideoGameMusic_Insomnia","Classical_OCD","Country_OCD","EDM_OCD","Folk_OCD","Gospel_OCD","HipHop_OCD","Jass_OCD","Kpop_OCD","Latin_OCD","Lofi_OCD","Metal_OCD","Pop_OCD","RB_OCD","Rap_OCD","Rock_OCD","VideoGameMusic_OCD"
648,648,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.75,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.25,0.375,0.125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0
649,649,0.6,0.2,0.6,0.6,0.4,0.4,0.6,0.0,0.2,0.4,0.2,0.6,0.2,0.4,0.4,0.4,0.428571,0.142857,0.428571,0.428571,0.285714,0.285714,0.428571,0.0,0.142857,0.285714,0.142857,0.428571,0.142857,0.285714,0.285714,0.285714,3.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0
650,650,0.5,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.375,0.0,0.125,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.6,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
651,651,0.25,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.0,0.25,0.0,0.375,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,1.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,1.0,0.0,0.0
652,652,0.3,0.2,0.0,0.3,0.2,0.1,0.3,0.0,0.2,0.2,0.0,0.3,0.1,0.0,0.2,0.1,0.6,0.4,0.0,0.6,0.4,0.2,0.6,0.0,0.4,0.4,0.0,0.6,0.2,0.0,0.4,0.2,3.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.5,1.0,0.0,1.5,1.0,0.5,1.5,0.0,1.0,1.0,0.0,1.5,0.5,0.0,1.0,0.5
653,653,0.125,0.375,0.25,0.25,0.375,0.25,0.0,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.375,0.125,0.25,0.75,0.5,0.5,0.75,0.5,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.5,1.5,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.5,1.0,1.5,1.0,1.0,1.5,0.5,0.333333,1.0,0.666667,0.666667,1.0,0.666667,0.0,0.0,0.0,0.333333,0.666667,1.0,0.666667,0.666667,1.0,0.333333
654,654,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
655,655,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.333333,1.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,1.0,0.666667,0.0,0.0,1.0,0.666667,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0
656,656,0.5,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.5,0.333333,0.5,0.333333,0.5,1.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.5,1.5,1.0,1.5,1.0,1.5,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0
657,657,0.111111,0.111111,0.222222,0.222222,0.0,0.222222,0.111111,0.111111,0.0,0.222222,0.222222,0.333333,0.222222,0.222222,0.333333,0.333333,0.142857,0.142857,0.285714,0.285714,0.0,0.285714,0.142857,0.142857,0.0,0.285714,0.285714,0.428571,0.285714,0.285714,0.428571,0.428571,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.5,1.0,1.0,1.5,1.5,0.2,0.2,0.4,0.4,0.0,0.4,0.2,0.2,0.0,0.4,0.4,0.6,0.4,0.4,0.6,0.6
658,658,0.2,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.25,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25,0.125,0.25,0.25,0.375,0.125,0.25,0.25,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25,0.125,0.25,0.25,0.375,0.125,0.25,0.333333,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.333333
659,659,0.0,0.142857,0.285714,0.0,0.0,0.285714,0.142857,0.285714,0.0,0.428571,0.0,0.428571,0.285714,0.285714,0.428571,0.0,0.0,0.333333,0.666667,0.0,0.0,0.666667,0.333333,0.666667,0.0,1.0,0.0,1.0,0.666667,0.666667,1.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.666667,0.333333,0.666667,0.0,1.0,0.0,1.0,0.666667,0.666667,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0
660,660,0.6,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
661,661,0.4,0.6,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.2,1.0,1.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.285714,0.428571,0.285714,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.285714,0.0,0.0,0.285714,0.142857
662,662,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.666667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.25
663,663,0.25,0.0,0.25,0.125,0.0,0.0,0.25,0.375,0.0,0.25,0.125,0.25,0.375,0.25,0.25,0.25,0.285714,0.0,0.285714,0.142857,0.0,0.0,0.285714,0.428571,0.0,0.285714,0.142857,0.285714,0.428571,0.285714,0.285714,0.285714,0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.6,0.0,0.4,0.2,0.4,0.6,0.4,0.4,0.4,0.285714,0.0,0.285714,0.142857,0.0,0.0,0.285714,0.428571,0.0,0.285714,0.142857,0.285714,0.428571,0.285714,0.285714,0.285714
664,664,0.285714,0.0,0.0,0.0,0.0,0.142857,0.285714,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714,0.428571,0.333333,0.0,0.0,0.0,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.5
665,665,0.333333,0.333333,0.333333,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.5,0.333333,0.181818,0.181818,0.181818,0.272727,0.0909091,0.181818,0.181818,0.0,0.0,0.0,0.181818,0.181818,0.181818,0.181818,0.272727,0.181818,0.666667,0.666667,0.666667,1.0,0.333333,0.666667,0.666667,0.0,0.0,0.0,0.666667,0.666667,0.666667,0.666667,1.0,0.666667,0.25,0.25,0.25,0.375,0.125,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.375,0.25
666,666,0.375,0.125,0.0,0.25,0.0,0.25,0.125,0.0,0.25,0.125,0.125,0.375,0.0,0.125,0.375,0.0,0.428571,0.142857,0.0,0.285714,0.0,0.285714,0.142857,0.0,0.285714,0.142857,0.142857,0.428571,0.0,0.142857,0.428571,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.3,0.1,0.0,0.2,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.3,0.0,0.1,0.3,0.0
667,667,0.25,0.125,0.125,0.25,0.0,0.375,0.375,0.0,0.25,0.375,0.125,0.375,0.375,0.375,0.25,0.375,0.222222,0.111111,0.111111,0.222222,0.0,0.333333,0.333333,0.0,0.222222,0.333333,0.111111,0.333333,0.333333,0.333333,0.222222,0.333333,0.285714,0.142857,0.142857,0.285714,0.0,0.428571,0.428571,0.0,0.285714,0.428571,0.142857,0.428571,0.428571,0.428571,0.285714,0.428571,0.333333,0.166667,0.166667,0.333333,0.0,0.5,0.5,0.0,0.333333,0.5,0.166667,0.5,0.5,0.5,0.333333,0.5
668,668,0.285714,0.285714,0.285714,0.285714,0.0,0.142857,0.0,0.428571,0.142857,0.0,0.428571,0.142857,0.142857,0.285714,0.428571,0.142857,0.222222,0.222222,0.222222,0.222222,0.0,0.111111,0.0,0.333333,0.111111,0.0,0.333333,0.111111,0.111111,0.222222,0.333333,0.111111,0.25,0.25,0.25,0.25,0.0,0.125,0.0,0.375,0.125,0.0,0.375,0.125,0.125,0.25,0.375,0.125,2.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0
669,669,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.0,0.0,0.333333,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0
670,670,0.333333,0.0,0.111111,0.222222,0.0,0.0,0.111111,0.111111,0.111111,0.111111,0.111111,0.222222,0.111111,0.0,0.333333,0.222222,0.3,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.2,0.5,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.5,0.333333,0.272727,0.0,0.0909091,0.181818,0.0,0.0,0.0909091,0.0909091,0.0909091,0.0909091,0.0909091,0.181818,0.0909091,0.0,0.272727,0.181818
671,671,1.5,1.5,1.0,0.0,0.0,0.5,0.0,1.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.5,0.0,1.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
672,672,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.5,0.5,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.666667,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.666667,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.333333,0.333333
673,673,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.0,1.0,0.666667,0.666667,0.333333,1.0,0.0,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.0,1.0,0.666667,0.666667,0.333333,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,0.285714,0.142857,0.0,0.0,0.0,0.142857,0.285714,0.0,0.0,0.0,0.428571,0.285714,0.285714,0.142857,0.428571,0.0
674,674,0.0,0.0,0.333333,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.333333,0.111111,0.0,0.111111,0.333333,0.222222,0.0,0.0,0.428571,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.428571,0.142857,0.0,0.142857,0.428571,0.285714,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.125,0.375,0.25,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0
675,675,0.222222,0.333333,0.222222,0.333333,0.111111,0.222222,0.222222,0.0,0.0,0.222222,0.333333,0.333333,0.111111,0.111111,0.333333,0.333333,0.285714,0.428571,0.285714,0.428571,0.142857,0.285714,0.285714,0.0,0.0,0.285714,0.428571,0.428571,0.142857,0.142857,0.428571,0.428571,0.4,0.6,0.4,0.6,0.2,0.4,0.4,0.0,0.0,0.4,0.6,0.6,0.2,0.2,0.6,0.6,2.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0
676,676,0.333333,0.666667,0.666667,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.333333,0.333333,0.666667,0.666667,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.333333,0.333333,0.666667,0.666667,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.333333,0.333333,0.666667,0.666667,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,0.666667,0.666667,0.333333,0.333333
677,677,0.0,0.0,0.0,0.0909091,0.0,0.0,0.181818,0.0,0.0,0.0909091,0.0,0.181818,0.0909091,0.0,0.272727,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.666667,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0
678,678,0.111111,0.0,0.111111,0.0,0.222222,0.333333,0.0,0.333333,0.0,0.111111,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.375,0.0,0.375,0.0,0.125,0.0,0.375,0.375,0.375,0.0,0.0,0.333333,0.0,0.333333,0.0,0.666667,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,1.0,1.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.285714,0.428571,0.0,0.428571,0.0,0.142857,0.0,0.428571,0.428571,0.428571,0.0,0.0
679,679,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,0.5,0.0,1.5,1.0,0.0,1.0,0.5,0.0,1.0,1.5,1.5,0.5,0.0,1.5,1.0,0.5,0.25,0.0,0.75,0.5,0.0,0.5,0.25,0.0,0.5,0.75,0.75,0.25,0.0,0.75,0.5,0.25,0.166667,0.0,0.5,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.5,0.166667,0.0,0.5,0.333333,0.166667
680,680,0.166667,0.0,0.5,0.0,0.0,0.333333,0.166667,0.0,0.0,0.5,0.0,0.5,0.0,0.166667,0.166667,0.5,0.333333,0.0,1.0,0.0,0.0,0.666667,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.333333,1.0,0.2,0.0,0.6,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.0,0.6,0.0,0.2,0.2,0.6,0.125,0.0,0.375,0.0,0.0,0.25,0.125,0.0,0.0,0.375,0.0,0.375,0.0,0.125,0.125,0.375
681,681,0.666667,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.666667,0.666667,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.666667,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0
682,682,1.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,683,0.2,0.3,0.0,0.2,0.2,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.3,0.0,0.5,0.75,0.0,0.5,0.5,0.5,0.25,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.75,0.0,0.666667,1.0,0.0,0.666667,0.666667,0.666667,0.333333,0.0,0.333333,0.0,0.333333,0.666667,0.333333,0.333333,1.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0
684,684,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.5,0.0,0.333333,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,1.5,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.6,0.0,0.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0
685,685,0.125,0.25,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.375,0.375,0.375,0.375,0.375,0.125,0.111111,0.222222,0.222222,0.0,0.0,0.222222,0.0,0.111111,0.0,0.222222,0.333333,0.333333,0.333333,0.333333,0.333333,0.111111,0.142857,0.285714,0.285714,0.0,0.0,0.285714,0.0,0.142857,0.0,0.285714,0.428571,0.428571,0.428571,0.428571,0.428571,0.142857,0.333333,0.666667,0.666667,0.0,0.0,0.666667,0.0,0.333333,0.0,0.666667,1.0,1.0,1.0,1.0,1.0,0.333333
686,686,0.2,0.4,0.0,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.4,0.0,0.142857,0.285714,0.0,0.285714,0.285714,0.142857,0.285714,0.0,0.0,0.0,0.0,0.285714,0.285714,0.142857,0.285714,0.0,0.25,0.5,0.0,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.2,0.4,0.0,0.4,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.4,0.0
687,687,0.272727,0.181818,0.0909091,0.0,0.0,0.181818,0.0909091,0.181818,0.272727,0.181818,0.0,0.272727,0.181818,0.0909091,0.181818,0.0,0.428571,0.285714,0.142857,0.0,0.0,0.285714,0.142857,0.285714,0.428571,0.285714,0.0,0.428571,0.285714,0.142857,0.285714,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0
688,688,0.666667,0.333333,1.0,0.666667,0.333333,1.0,1.0,0.666667,0.0,0.333333,0.0,0.666667,1.0,1.0,1.0,0.333333,0.666667,0.333333,1.0,0.666667,0.333333,1.0,1.0,0.666667,0.0,0.333333,0.0,0.666667,1.0,1.0,1.0,0.333333,0.666667,0.333333,1.0,0.666667,0.333333,1.0,1.0,0.666667,0.0,0.333333,0.0,0.666667,1.0,1.0,1.0,0.333333,0.333333,0.166667,0.5,0.333333,0.166667,0.5,0.5,0.333333,0.0,0.166667,0.0,0.333333,0.5,0.5,0.5,0.166667
689,689,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.3,0.2,0.0,0.1,0.3,0.1,0.222222,0.0,0.0,0.111111,0.0,0.111111,0.111111,0.111111,0.222222,0.111111,0.333333,0.222222,0.0,0.111111,0.333333,0.111111,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.6,0.4,0.0,0.2,0.6,0.2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0
690,690,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.333333,0.5,0.4,0.2,0.6,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.2,0.4,0.2,0.0,0.4,0.6,0.222222,0.111111,0.333333,0.111111,0.111111,0.111111,0.111111,0.222222,0.111111,0.333333,0.111111,0.222222,0.111111,0.0,0.222222,0.333333,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.5,0.25,0.0,0.5,0.75
691,691,0.285714,0.142857,0.428571,0.142857,0.142857,0.428571,0.428571,0.142857,0.142857,0.428571,0.428571,0.142857,0.142857,0.285714,0.428571,0.428571,0.4,0.2,0.6,0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.6,0.2,0.2,0.4,0.6,0.6,0.222222,0.111111,0.333333,0.111111,0.111111,0.333333,0.333333,0.111111,0.111111,0.333333,0.333333,0.111111,0.111111,0.222222,0.333333,0.333333,0.222222,0.111111,0.333333,0.111111,0.111111,0.333333,0.333333,0.111111,0.111111,0.333333,0.333333,0.111111,0.111111,0.222222,0.333333,0.333333
692,692,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.5,0.333333,0.333333,0.333333,0.5,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.125,0.125,0.125,0.375,0.25,0.25,0.25,0.375,0.0,0.0909091,0.0,0.0909091,0.0909091,0.0,0.181818,0.0,0.0909091,0.0909091,0.0909091,0.272727,0.181818,0.181818,0.181818,0.272727,0.0,0.333333,0.0,0.333333,0.333333,0.0,0.666667,0.0,0.333333,0.333333,0.333333,1.0,0.666667,0.666667,0.666667,1.0,0.0
693,693,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
694,694,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.5,0.166667,0.0,0.5,0.166667,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.142857,0.428571,0.142857,0.0,0.428571,0.142857,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222,0.111111,0.333333,0.111111,0.0,0.333333,0.111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,1.0,0.333333,0.0,1.0,0.333333
695,695,0.111111,0.0,0.111111,0.222222,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.222222,0.0,0.0,0.333333,0.333333,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.5,0.0,0.0,0.75,0.75,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.3,0.3,0.333333,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.666667,0.0,0.0,1.0,1.0
